Subject_ID,Face_Name,Attractiveness,Trustworthiness,Intelligence,Dominance,Memorability,Emotional_ness,StrandedMotorists,DatingApp,JobApplication,EyeWitness,Election,PD,UG,TG,Gender,Ethnicity
223,275,5,3,6,5,4,3,5,9,5,5,9,5,6,3,Female,Other
223,407,4,3,3,1,9,3,5,1,5,5,1,4,6,4,Female,Other
223,427,NaN,NaN,NaN,NaN,NaN,NaN,9,1,5,5,9,NaN,NaN,NaN,Female,Other
223,465,NaN,NaN,NaN,NaN,NaN,NaN,5,9,9,9,1,NaN,NaN,NaN,Female,Other
223,497,1,1,1,1,2,2,1,1,1,1,1,1,1,1,Female,Other
223,521,6,8,6,6,6,7,1,9,9,5,9,8,7,7,Female,Other
223,533,7,5,4,7,8,7,5,9,5,1,9,5,7,3,Female,Other
223,543,2,1,4,7,4,4,5,5,5,5,5,3,3,2,Female,Other
223,549,8,8,8,8,6,7,9,9,5,9,9,5,6,7,Female,Other
223,639,8,7,7,8,7,7,5,1,5,9,5,7,7,7,Female,Other
223,646,1,1,4,1,3,4,5,5,5,5,5,6,4,1,Female,Other
223,655,1,3,3,1,1,3,9,1,1,9,1,8,7,1,Female,Other
223,678,5,8,8,7,6,6,9,9,9,9,9,7,7,8,Female,Other
223,753,9,7,7,7,8,7,5,9,5,9,9,7,7,3,Female,Other
223,786,NaN,NaN,NaN,NaN,NaN,NaN,1,9,9,1,9,NaN,NaN,NaN,Female,Other
223,883,NaN,NaN,NaN,NaN,NaN,NaN,5,9,5,5,9,NaN,NaN,NaN,Female,Other
223,944,4,3,4,4,2,4,1,9,5,5,1,5,3,2,Female,Other
223,1006,7,5,4,7,8,4,5,5,5,5,1,5,7,4,Female,Other
223,1017,NaN,NaN,NaN,NaN,NaN,NaN,5,1,5,5,1,NaN,NaN,NaN,Female,Other
223,1070,7,4,3,7,8,7,5,9,5,5,1,7,5,6,Female,Other
223,1074,NaN,NaN,NaN,NaN,NaN,NaN,1,9,5,5,1,NaN,NaN,NaN,Female,Other
223,1075,NaN,NaN,NaN,NaN,NaN,NaN,5,9,5,5,9,NaN,NaN,NaN,Female,Other
223,1076,4,4,4,4,3,4,5,1,5,1,9,5,7,6,Female,Other
223,1088,NaN,NaN,NaN,NaN,NaN,NaN,5,1,5,5,5,NaN,NaN,NaN,Female,Other
223,1132,NaN,NaN,NaN,NaN,NaN,NaN,5,1,5,5,1,NaN,NaN,NaN,Female,Other
223,1152,6,8,6,7,6,7,9,1,5,5,9,8,8,8,Female,Other
223,1212,8,3,3,3,8,6,5,9,9,5,9,5,5,4,Female,Other
223,1239,3,6,7,6,3,3,9,1,1,5,1,6,6,4,Female,Other
223,1272,8,6,6,7,7,7,5,9,5,9,1,6,8,8,Female,Other
223,1309,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,1,1,NaN,NaN,NaN,Female,Other
223,1349,7,6,5,4,7,7,1,9,9,1,9,9,4,3,Female,Other
223,1350,3,3,7,8,4,7,5,1,5,1,1,5,5,2,Female,Other
223,1375,5,6,4,7,5,3,9,9,9,9,9,7,6,4,Female,Other
223,1391,5,7,6,5,6,8,1,9,9,1,9,7,7,7,Female,Other
223,1403,6,1,1,1,3,4,5,1,5,5,5,3,3,3,Female,Other
223,1439,3,7,7,6,3,4,5,5,5,5,9,7,6,4,Female,Other
223,1456,5,1,1,1,1,3,1,1,5,1,1,4,2,2,Female,Other
223,1466,2,3,4,1,1,2,9,1,1,5,1,5,6,3,Female,Other
223,1494,6,5,4,5,7,4,5,1,5,5,1,8,7,6,Female,Other
223,1499,NaN,NaN,NaN,NaN,NaN,NaN,5,9,5,5,5,NaN,NaN,NaN,Female,Other
223,1503,5,2,4,4,4,4,5,9,5,5,9,6,6,6,Female,Other
223,1512,6,1,3,3,4,8,5,9,5,5,5,4,2,2,Female,Other
223,1528,3,6,6,3,3,4,5,1,1,5,9,4,8,6,Female,Other
223,1605,8,7,8,7,7,7,5,1,5,5,9,9,8,8,Female,Other
223,1609,7,3,4,5,6,3,5,1,5,5,1,6,2,3,Female,Other
223,1711,7,6,4,8,5,6,5,1,9,5,9,6,6,7,Female,Other
223,1722,4,6,6,7,5,6,9,1,5,5,9,7,8,7,Female,Other
223,1732,8,7,4,7,7,7,5,9,5,5,9,5,6,6,Female,Other
223,1753,1,1,1,1,2,2,1,1,1,1,1,1,1,1,Female,Other
223,1780,7,3,3,9,8,7,5,9,9,5,1,4,5,2,Female,Other
223,1793,3,2,4,3,7,4,5,1,1,5,5,7,4,3,Female,Other
223,1894,4,6,6,4,4,3,5,1,1,5,1,5,5,2,Female,Other
223,1897,6,2,3,2,3,4,5,1,5,9,1,5,3,3,Female,Other
223,1942,3,5,2,4,3,4,5,1,5,5,5,7,6,4,Female,Other
223,1944,3,4,6,7,7,4,1,9,5,5,1,6,8,6,Female,Other
223,1954,8,7,3,5,9,8,5,9,5,1,5,5,5,4,Female,Other
223,1960,NaN,NaN,NaN,NaN,NaN,NaN,9,1,1,9,1,NaN,NaN,NaN,Female,Other
223,1999,5,4,4,5,7,6,5,9,5,5,5,5,6,6,Female,Other
223,2002,NaN,NaN,NaN,NaN,NaN,NaN,5,1,1,1,9,NaN,NaN,NaN,Female,Other
223,2066,6,5,5,6,6,3,5,9,9,5,5,6,6,3,Female,Other
223,2118,NaN,NaN,NaN,NaN,NaN,NaN,5,9,1,5,9,NaN,NaN,NaN,Female,Other
223,2191,NaN,NaN,NaN,NaN,NaN,NaN,5,1,5,5,5,NaN,NaN,NaN,Female,Other
223,2204,9,4,3,8,7,7,5,9,1,5,1,6,2,2,Female,Other
223,2208,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,9,9,NaN,NaN,NaN,Female,Other
223,2221,NaN,NaN,NaN,NaN,NaN,NaN,5,9,5,5,9,NaN,NaN,NaN,Female,Other
225,67,1,1,2,1,1,3,6,1,1,5,1,1,2,1,Male,East Asian
225,82,3,7,9,3,8,3,7,1,9,8,9,1,5,7,Male,East Asian
225,115,1,6,7,6,5,9,8,5,8,8,5,1,6,2,Male,East Asian
225,138,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,5,NaN,NaN,NaN,Male,East Asian
225,215,NaN,NaN,NaN,NaN,NaN,NaN,3,5,2,5,4,NaN,NaN,NaN,Male,East Asian
225,232,NaN,NaN,NaN,NaN,NaN,NaN,7,9,5,8,2,NaN,NaN,NaN,Male,East Asian
225,268,9,4,7,6,9,6,9,9,8,9,5,9,5,7,Male,East Asian
225,275,4,6,8,2,5,3,8,9,6,5,2,1,2,4,Male,East Asian
225,407,1,1,5,5,5,9,5,1,1,2,2,1,1,5,Male,East Asian
225,427,NaN,NaN,NaN,NaN,NaN,NaN,1,5,1,2,7,NaN,NaN,NaN,Male,East Asian
225,465,NaN,NaN,NaN,NaN,NaN,NaN,5,5,7,7,5,NaN,NaN,NaN,Male,East Asian
225,497,3,6,2,7,6,5,2,5,2,9,4,1,3,7,Male,East Asian
225,521,6,9,9,3,4,5,9,9,7,8,9,9,8,9,Male,East Asian
225,533,5,3,4,5,9,8,8,5,7,8,8,1,6,3,Male,East Asian
225,543,1,4,7,8,3,2,4,5,5,7,2,1,6,3,Male,East Asian
225,549,3,5,5,8,3,1,5,1,9,6,9,1,7,6,Male,East Asian
225,639,3,7,3,7,1,6,1,5,2,2,1,1,6,2,Male,East Asian
225,646,1,1,5,7,5,2,6,5,5,3,8,1,7,3,Male,East Asian
225,655,1,9,8,1,7,5,NaN,1,1,9,2,1,3,3,Male,East Asian
225,678,1,7,7,7,4,3,8,5,8,1,6,1,3,3,Male,East Asian
225,753,7,5,8,2,7,9,9,9,8,9,5,8,5,8,Male,East Asian
225,786,NaN,NaN,NaN,NaN,NaN,NaN,9,5,8,5,9,NaN,NaN,NaN,Male,East Asian
225,883,NaN,NaN,NaN,NaN,NaN,NaN,2,1,2,3,5,NaN,NaN,NaN,Male,East Asian
225,944,3,7,6,2,4,7,3,9,1,2,1,1,5,8,Male,East Asian
225,1006,1,3,5,5,5,3,5,1,9,7,5,1,4,1,Male,East Asian
225,1017,NaN,NaN,NaN,NaN,NaN,NaN,8,9,8,7,5,NaN,NaN,NaN,Male,East Asian
225,1070,7,8,8,2,7,9,3,9,9,8,9,9,5,5,Male,East Asian
225,1074,NaN,NaN,NaN,NaN,NaN,NaN,9,5,9,8,3,NaN,NaN,NaN,Male,East Asian
225,1075,NaN,NaN,NaN,NaN,NaN,NaN,8,1,1,3,5,NaN,NaN,NaN,Male,East Asian
225,1076,1,1,4,1,5,9,2,1,2,5,3,1,8,4,Male,East Asian
225,1088,NaN,NaN,NaN,NaN,NaN,NaN,3,1,5,5,5,NaN,NaN,NaN,Male,East Asian
225,1132,NaN,NaN,NaN,NaN,NaN,NaN,2,9,9,7,5,NaN,NaN,NaN,Male,East Asian
225,1152,1,5,7,8,3,3,1,1,2,1,5,1,7,3,Male,East Asian
225,1212,5,3,3,4,7,9,8,9,8,9,8,9,7,5,Male,East Asian
225,1239,1,1,8,9,3,7,1,1,3,2,1,7,3,4,Male,East Asian
225,1272,6,9,7,1,9,9,8,9,8,5,7,8,5,6,Male,East Asian
225,1309,NaN,NaN,NaN,NaN,NaN,NaN,7,9,7,8,7,NaN,NaN,NaN,Male,East Asian
225,1349,5,3,7,7,1,9,NaN,9,9,1,8,5,3,2,Male,East Asian
225,1350,1,6,7,5,8,4,1,1,2,1,5,4,7,4,Male,East Asian
225,1375,1,3,8,7,6,7,5,5,9,5,9,3,3,4,Male,East Asian
225,1391,5,9,7,6,8,9,4,9,9,5,9,6,4,2,Male,East Asian
225,1403,1,4,4,3,7,6,5,1,5,1,8,2,4,2,Male,East Asian
225,1439,6,7,6,5,6,7,5,9,1,3,5,9,2,3,Male,East Asian
225,1456,8,9,6,7,9,3,5,9,1,4,1,1,5,2,Male,East Asian
225,1466,1,3,2,1,2,3,2,5,2,2,5,2,3,6,Male,East Asian
225,1494,6,3,4,3,6,3,2,1,4,5,8,7,3,5,Male,East Asian
225,1499,NaN,NaN,NaN,NaN,NaN,NaN,7,9,5,5,5,NaN,NaN,NaN,Male,East Asian
225,1503,4,6,6,7,5,8,5,9,9,8,8,5,6,6,Male,East Asian
225,1512,9,2,5,9,9,8,5,9,5,9,2,9,6,5,Male,East Asian
225,1528,2,2,3,3,4,6,2,1,5,1,7,9,5,9,Male,East Asian
225,1605,1,2,7,8,5,9,7,1,1,2,1,8,6,6,Male,East Asian
225,1609,4,7,6,7,4,9,1,1,1,2,5,1,2,4,Male,East Asian
225,1711,7,1,6,2,9,6,1,1,6,8,9,8,5,5,Male,East Asian
225,1722,1,7,4,9,6,8,1,5,2,1,5,5,3,6,Male,East Asian
225,1732,7,4,5,6,7,8,9,9,9,8,5,9,7,5,Male,East Asian
225,1753,2,1,1,4,3,5,5,5,1,5,1,1,7,1,Male,East Asian
225,1780,7,1,4,5,8,7,8,9,5,9,3,9,7,6,Male,East Asian
225,1793,1,5,4,2,7,9,1,1,1,5,2,1,5,3,Male,East Asian
225,1894,1,6,7,3,7,6,2,1,2,1,2,8,6,6,Male,East Asian
225,1897,1,9,5,4,3,5,2,5,3,2,2,9,3,8,Male,East Asian
225,1942,1,7,5,6,6,5,8,5,3,3,5,1,5,3,Male,East Asian
225,1944,1,8,9,3,6,7,9,5,8,9,5,5,8,3,Male,East Asian
225,1954,3,5,6,7,3,NaN,9,5,8,8,9,7,6,3,Male,East Asian
225,1960,NaN,NaN,NaN,NaN,NaN,NaN,1,5,2,5,1,NaN,NaN,NaN,Male,East Asian
225,1999,3,6,3,7,5,7,2,5,7,7,5,1,5,2,Male,East Asian
225,2002,NaN,NaN,NaN,NaN,NaN,NaN,5,5,3,3,5,NaN,NaN,NaN,Male,East Asian
225,2066,8,9,7,3,9,5,9,9,9,5,8,9,5,6,Male,East Asian
225,2118,NaN,NaN,NaN,NaN,NaN,NaN,9,9,9,9,5,NaN,NaN,NaN,Male,East Asian
225,2191,NaN,NaN,NaN,NaN,NaN,NaN,7,5,8,5,6,NaN,NaN,NaN,Male,East Asian
225,2204,9,5,5,9,9,3,9,9,4,2,1,7,3,5,Male,East Asian
225,2208,NaN,NaN,NaN,NaN,NaN,NaN,3,1,3,2,3,NaN,NaN,NaN,Male,East Asian
225,2221,NaN,NaN,NaN,NaN,NaN,NaN,3,1,5,2,8,NaN,NaN,NaN,Male,East Asian
228,67,2,2,2,4,4,3,5,2,2,2,2,2,1,1,Female,Middle Eastern
228,82,2,5,6,3,5,3,3,3,8,7,7,8,7,9,Female,Middle Eastern
228,115,2,3,6,5,5,3,3,4,2,5,2,4,2,5,Female,Middle Eastern
228,138,NaN,NaN,NaN,NaN,NaN,NaN,3,5,3,3,3,NaN,NaN,NaN,Female,Middle Eastern
228,215,NaN,NaN,NaN,NaN,NaN,NaN,7,9,8,8,8,NaN,NaN,NaN,Female,Middle Eastern
228,232,NaN,NaN,NaN,NaN,NaN,NaN,8,8,8,8,5,NaN,NaN,NaN,Female,Middle Eastern
228,268,7,5,NaN,7,8,3,9,9,7,9,7,9,9,9,Female,Middle Eastern
228,275,3,3,2,6,4,5,7,8,8,5,5,3,3,1,Female,Middle Eastern
228,407,2,6,2,3,3,3,4,3,2,2,2,3,2,1,Female,Middle Eastern
228,427,NaN,NaN,NaN,NaN,NaN,NaN,5,5,8,5,5,NaN,NaN,NaN,Female,Middle Eastern
228,465,NaN,NaN,NaN,NaN,NaN,NaN,5,3,5,5,5,NaN,NaN,NaN,Female,Middle Eastern
228,497,3,3,2,4,4,2,3,3,2,3,2,2,1,1,Female,Middle Eastern
228,521,7,7,6,6,5,3,7,9,9,2,3,9,9,9,Female,Middle Eastern
228,533,6,3,3,7,7,6,5,7,2,7,7,5,3,1,Female,Middle Eastern
228,543,2,4,3,3,5,3,5,5,7,7,5,4,3,5,Female,Middle Eastern
228,549,3,3,5,3,3,3,7,7,8,8,8,5,4,5,Female,Middle Eastern
228,639,2,4,5,3,4,3,8,3,8,8,8,4,2,5,Female,Middle Eastern
228,646,2,5,3,3,4,5,5,5,3,3,5,5,3,1,Female,Middle Eastern
228,655,3,7,5,3,4,3,8,2,5,5,2,9,8,1,Female,Middle Eastern
228,678,2,3,5,3,5,4,7,7,8,7,8,8,7,9,Female,Middle Eastern
228,753,6,4,2,7,7,6,7,8,3,7,8,3,2,1,Female,Middle Eastern
228,786,NaN,NaN,NaN,NaN,NaN,NaN,7,7,8,7,8,NaN,NaN,NaN,Female,Middle Eastern
228,883,NaN,NaN,NaN,NaN,NaN,NaN,2,3,2,2,2,NaN,NaN,NaN,Female,Middle Eastern
228,944,2,5,3,3,4,4,7,7,2,3,3,3,4,5,Female,Middle Eastern
228,1006,2,3,3,3,5,3,3,3,2,2,2,4,3,5,Female,Middle Eastern
228,1017,NaN,NaN,NaN,NaN,NaN,NaN,8,7,8,8,8,NaN,NaN,NaN,Female,Middle Eastern
228,1070,4,2,2,6,6,6,7,8,8,5,3,5,3,1,Female,Middle Eastern
228,1074,NaN,NaN,NaN,NaN,NaN,NaN,5,5,2,5,5,NaN,NaN,NaN,Female,Middle Eastern
228,1075,NaN,NaN,NaN,NaN,NaN,NaN,5,3,8,8,8,NaN,NaN,NaN,Female,Middle Eastern
228,1076,2,2,2,5,5,5,3,3,2,2,2,4,2,1,Female,Middle Eastern
228,1088,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,7,5,5,NaN,NaN,NaN,Female,Middle Eastern
228,1132,NaN,NaN,NaN,NaN,NaN,NaN,5,7,2,2,2,NaN,NaN,NaN,Female,Middle Eastern
228,1152,3,4,6,5,4,3,1,1,3,1,3,7,7,5,Female,Middle Eastern
228,1212,2,3,4,3,7,4,5,7,3,5,5,4,3,5,Female,Middle Eastern
228,1239,2,6,4,4,3,3,3,1,1,8,7,7,3,5,Female,Middle Eastern
228,1272,2,4,3,6,5,5,7,7,8,8,8,7,7,5,Female,Middle Eastern
228,1309,NaN,NaN,NaN,NaN,NaN,NaN,7,7,5,2,5,NaN,NaN,NaN,Female,Middle Eastern
228,1349,2,2,4,3,6,6,2,8,5,5,8,3,3,1,Female,Middle Eastern
228,1350,2,3,4,3,4,3,3,2,7,3,2,7,5,5,Female,Middle Eastern
228,1375,3,4,6,5,5,3,8,7,7,7,7,8,7,9,Female,Middle Eastern
228,1391,2,5,5,3,5,3,5,8,8,8,8,8,7,9,Female,Middle Eastern
228,1403,2,4,3,3,4,5,5,5,5,5,5,3,3,1,Female,Middle Eastern
228,1439,2,5,4,4,3,4,7,7,8,8,8,5,5,5,Female,Middle Eastern
228,1456,2,2,3,3,4,2,3,3,2,2,2,2,1,1,Female,Middle Eastern
228,1466,2,3,6,3,4,3,7,6,8,5,8,8,5,9,Female,Middle Eastern
228,1494,2,2,3,3,3,4,3,2,2,5,5,5,3,1,Female,Middle Eastern
228,1499,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,3,5,5,NaN,NaN,NaN,Female,Middle Eastern
228,1503,2,3,3,3,4,4,6,7,8,8,8,4,3,1,Female,Middle Eastern
228,1512,7,2,2,7,7,7,5,5,5,5,5,3,3,1,Female,Middle Eastern
228,1528,2,5,7,4,4,3,8,3,8,8,8,9,8,9,Female,Middle Eastern
228,1605,3,4,3,7,6,3,3,2,2,5,7,5,2,5,Female,Middle Eastern
228,1609,3,4,2,4,4,3,3,3,2,1,1,4,2,5,Female,Middle Eastern
228,1711,5,NaN,4,6,5,3,5,1,8,5,5,5,5,5,Female,Middle Eastern
228,1722,2,4,4,3,4,5,5,7,7,7,5,4,3,9,Female,Middle Eastern
228,1732,4,5,5,4,5,4,7,7,8,9,9,7,5,5,Female,Middle Eastern
228,1753,2,2,1,3,5,2,2,3,3,3,3,2,1,1,Female,Middle Eastern
228,1780,5,2,2,8,7,6,2,7,2,2,2,3,2,1,Female,Middle Eastern
228,1793,2,4,3,4,4,4,2,3,2,3,3,3,5,1,Female,Middle Eastern
228,1894,2,5,3,4,4,4,5,3,7,5,5,6,5,5,Female,Middle Eastern
228,1897,2,3,4,3,3,3,5,3,8,3,3,3,2,1,Female,Middle Eastern
228,1942,3,5,5,4,3,3,7,5,8,8,8,5,7,5,Female,Middle Eastern
228,1944,3,5,3,5,5,3,5,3,3,3,5,4,5,5,Female,Middle Eastern
228,1954,3,2,2,7,6,7,2,7,2,2,2,2,3,1,Female,Middle Eastern
228,1960,NaN,NaN,NaN,NaN,NaN,NaN,3,3,2,3,2,NaN,NaN,NaN,Female,Middle Eastern
228,1999,2,2,4,7,6,4,3,5,2,2,2,4,5,1,Female,Middle Eastern
228,2002,NaN,NaN,NaN,NaN,NaN,NaN,5,7,5,5,5,NaN,NaN,NaN,Female,Middle Eastern
228,2066,6,4,4,7,6,5,8,7,8,7,7,5,5,5,Female,Middle Eastern
228,2118,NaN,NaN,NaN,NaN,NaN,NaN,7,5,7,7,7,NaN,NaN,NaN,Female,Middle Eastern
228,2191,NaN,NaN,NaN,NaN,NaN,NaN,3,1,2,2,2,NaN,NaN,NaN,Female,Middle Eastern
228,2204,8,8,4,8,8,2,5,9,2,5,5,5,3,1,Female,Middle Eastern
228,2208,NaN,NaN,NaN,NaN,NaN,NaN,3,3,5,8,5,NaN,NaN,NaN,Female,Middle Eastern
228,2221,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,2,5,NaN,NaN,NaN,Female,Middle Eastern
229,67,1,2,4,4,2,1,5,5,1,5,5,5,5,3,Male,Hispanic
229,82,1,3,6,3,3,2,5,5,5,5,5,5,5,2,Male,Hispanic
229,115,1,3,3,3,3,2,5,5,5,NaN,5,5,5,2,Male,Hispanic
229,138,NaN,NaN,NaN,NaN,NaN,NaN,5,1,5,5,5,NaN,NaN,NaN,Male,Hispanic
229,215,NaN,NaN,NaN,NaN,NaN,NaN,5,9,5,5,5,NaN,NaN,NaN,Male,Hispanic
229,232,NaN,NaN,NaN,NaN,NaN,NaN,5,9,5,5,5,NaN,NaN,NaN,Male,Hispanic
229,268,9,4,5,5,7,6,5,9,5,5,5,5,5,3,Male,Hispanic
229,275,5,4,4,3,4,5,5,5,5,5,5,5,5,3,Male,Hispanic
229,407,2,2,3,2,3,2,1,5,5,1,1,1,5,2,Male,Hispanic
229,427,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,9,5,NaN,NaN,NaN,Male,Hispanic
229,465,NaN,NaN,NaN,NaN,NaN,NaN,5,9,5,5,5,NaN,NaN,NaN,Male,Hispanic
229,497,1,1,2,2,3,1,1,1,1,1,1,1,5,1,Male,Hispanic
229,521,8,6,6,3,6,4,5,9,5,5,5,9,5,4,Male,Hispanic
229,533,5,3,5,6,6,3,5,5,5,5,5,1,5,2,Male,Hispanic
229,543,1,3,3,3,2,3,5,1,5,5,9,5,5,1,Male,Hispanic
229,549,5,5,NaN,4,4,2,9,9,9,9,9,5,5,4,Male,Hispanic
229,639,1,3,3,2,2,3,5,5,5,5,5,5,5,2,Male,Hispanic
229,646,4,5,7,2,7,7,5,9,5,5,1,5,5,4,Male,Hispanic
229,655,1,3,5,NaN,2,3,9,5,5,5,5,5,5,3,Male,Hispanic
229,678,5,5,6,5,5,4,9,9,9,9,9,5,5,5,Male,Hispanic
229,753,5,5,5,2,5,4,5,9,5,9,9,9,5,4,Male,Hispanic
229,786,NaN,NaN,NaN,NaN,NaN,NaN,1,5,5,5,5,NaN,NaN,NaN,Male,Hispanic
229,883,NaN,NaN,NaN,NaN,NaN,NaN,5,1,5,5,5,NaN,NaN,NaN,Male,Hispanic
229,944,1,3,4,2,3,2,5,5,5,5,5,5,5,1,Male,Hispanic
229,1006,1,4,3,2,3,4,5,1,5,5,5,9,5,2,Male,Hispanic
229,1017,NaN,NaN,NaN,NaN,NaN,NaN,5,9,5,5,5,NaN,NaN,NaN,Male,Hispanic
229,1070,9,4,5,5,8,5,5,9,5,5,5,9,5,3,Male,Hispanic
229,1074,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,1,5,NaN,NaN,NaN,Male,Hispanic
229,1075,NaN,NaN,NaN,NaN,NaN,NaN,5,1,5,5,5,NaN,NaN,NaN,Male,Hispanic
229,1076,2,2,4,2,3,3,5,5,5,5,5,5,5,3,Male,Hispanic
229,1088,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,5,5,NaN,NaN,NaN,Male,Hispanic
229,1132,NaN,NaN,NaN,NaN,NaN,NaN,5,9,5,5,5,NaN,NaN,NaN,Male,Hispanic
229,1152,1,6,3,2,3,6,5,1,5,5,5,NaN,5,3,Male,Hispanic
229,1212,1,5,4,2,2,4,5,5,5,5,5,NaN,5,4,Male,Hispanic
229,1239,5,7,6,4,6,7,5,1,5,5,5,9,5,4,Male,Hispanic
229,1272,5,6,5,3,4,5,5,5,5,5,5,5,5,4,Male,Hispanic
229,1309,NaN,NaN,NaN,NaN,NaN,NaN,5,9,5,5,5,NaN,NaN,NaN,Male,Hispanic
229,1349,5,4,4,2,3,4,1,5,5,5,5,9,5,4,Male,Hispanic
229,1350,1,2,2,2,4,3,5,1,5,1,1,1,5,2,Male,Hispanic
229,1375,1,3,3,2,3,4,9,5,9,9,9,1,5,NaN,Male,Hispanic
229,1391,1,6,5,2,2,7,5,5,9,5,5,9,5,5,Male,Hispanic
229,1403,1,3,4,2,6,4,5,5,5,5,5,1,5,2,Male,Hispanic
229,1439,9,7,7,2,7,5,5,9,5,5,5,9,5,5,Male,Hispanic
229,1456,1,1,4,2,1,1,1,1,1,1,1,5,5,1,Male,Hispanic
229,1466,1,1,4,6,2,1,5,5,5,NaN,5,1,5,3,Male,Hispanic
229,1494,NaN,4,3,2,3,3,5,5,5,5,5,5,5,3,Male,Hispanic
229,1499,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,5,5,NaN,NaN,NaN,Male,Hispanic
229,1503,1,6,5,2,4,4,9,5,5,9,9,9,5,3,Male,Hispanic
229,1512,7,3,4,6,3,4,5,5,5,5,5,5,5,2,Male,Hispanic
229,1528,1,3,6,6,2,2,5,1,5,5,5,1,5,3,Male,Hispanic
229,1605,5,4,5,3,5,4,5,1,5,5,5,1,5,3,Male,Hispanic
229,1609,1,4,4,2,3,3,5,5,5,5,5,5,5,2,Male,Hispanic
229,1711,5,5,5,2,3,5,5,5,5,5,5,5,5,3,Male,Hispanic
229,1722,1,5,4,2,3,5,5,5,5,5,5,5,5,4,Male,Hispanic
229,1732,5,4,5,NaN,3,2,5,5,5,5,5,5,5,2,Male,Hispanic
229,1753,1,1,2,2,1,1,1,5,1,1,1,1,5,1,Male,Hispanic
229,1780,5,4,4,5,3,3,5,9,5,5,5,5,5,4,Male,Hispanic
229,1793,5,6,5,2,6,5,5,5,5,5,5,9,5,4,Male,Hispanic
229,1894,2,7,5,4,5,5,5,5,5,5,5,9,5,3,Male,Hispanic
229,1897,5,5,3,2,3,6,5,5,5,5,5,5,5,2,Male,Hispanic
229,1942,1,1,3,3,1,1,5,5,5,5,5,1,5,1,Male,Hispanic
229,1944,1,4,4,3,4,4,5,5,5,5,5,5,5,3,Male,Hispanic
229,1954,5,5,4,4,3,4,5,5,5,5,5,9,5,4,Male,Hispanic
229,1960,NaN,NaN,NaN,NaN,NaN,NaN,9,5,5,5,5,NaN,NaN,NaN,Male,Hispanic
229,1999,1,2,3,2,3,3,5,5,5,5,5,1,5,2,Male,Hispanic
229,2002,NaN,NaN,NaN,NaN,NaN,NaN,5,1,5,5,5,NaN,NaN,NaN,Male,Hispanic
229,2066,5,6,5,5,5,5,5,5,5,5,5,9,5,3,Male,Hispanic
229,2118,NaN,NaN,NaN,NaN,NaN,NaN,5,9,5,5,5,NaN,NaN,NaN,Male,Hispanic
229,2191,NaN,NaN,NaN,NaN,NaN,NaN,5,1,5,5,5,NaN,NaN,NaN,Male,Hispanic
229,2204,4,3,4,4,5,3,5,5,5,5,5,5,5,3,Male,Hispanic
229,2208,NaN,NaN,NaN,NaN,NaN,NaN,5,1,5,5,5,NaN,NaN,NaN,Male,Hispanic
229,2221,NaN,NaN,NaN,NaN,NaN,NaN,5,1,5,5,5,NaN,NaN,NaN,Male,Hispanic
23,67,3,7,7,7,7,7,9,1,1,9,1,7,6,6,Male,Hispanic
23,82,4,7,9,6,7,5,9,1,5,9,5,6,6,6,Male,Hispanic
23,115,3,6,9,6,5,5,5,5,5,NaN,9,6,5,5,Male,Hispanic
23,138,NaN,NaN,NaN,NaN,NaN,NaN,1,1,5,1,5,NaN,NaN,NaN,Male,Hispanic
23,215,NaN,NaN,NaN,NaN,NaN,NaN,9,5,5,5,5,NaN,NaN,NaN,Male,Hispanic
23,232,NaN,NaN,NaN,NaN,NaN,NaN,1,9,5,5,5,NaN,NaN,NaN,Male,Hispanic
23,268,6,7,6,5,6,5,9,9,5,5,1,6,7,6,Male,Hispanic
23,275,4,5,5,5,3,3,5,5,5,5,5,4,4,4,Male,Hispanic
23,407,3,4,6,3,4,5,5,5,5,5,1,6,5,5,Male,Hispanic
23,427,NaN,NaN,NaN,NaN,NaN,NaN,5,1,5,5,9,NaN,NaN,NaN,Male,Hispanic
23,465,NaN,NaN,NaN,NaN,NaN,NaN,9,5,5,5,5,NaN,NaN,NaN,Male,Hispanic
23,497,2,3,2,3,5,3,1,5,1,1,1,3,2,2,Male,Hispanic
23,521,6,7,6,4,7,4,9,9,5,1,NaN,6,7,6,Male,Hispanic
23,533,5,3,1,3,5,5,9,9,5,5,9,4,4,3,Male,Hispanic
23,543,3,5,4,6,4,4,5,5,5,5,5,5,5,4,Male,Hispanic
23,549,6,6,1,6,5,5,9,9,9,9,9,5,4,5,Male,Hispanic
23,639,5,5,7,6,4,5,9,1,5,9,9,5,5,4,Male,Hispanic
23,646,3,6,5,4,4,3,5,5,5,5,5,5,6,6,Male,Hispanic
23,655,4,7,7,7,4,3,9,1,9,9,9,7,7,6,Male,Hispanic
