,date,open,high,low,close,volume,change,vwap,changeOverTime
301,2015-05-04,44.1915,44.6483,44.0179,44.0727,34039485,-0.37915,44.2576,0.3044277384792967
302,2015-05-05,43.68899999999999,43.9996,43.223,43.488,50369191,-0.5847100000000001,43.6572,0.2871222659602806
303,2015-05-06,43.4606,43.6433,42.0445,42.282,52433020,-1.206,42.5265,0.2514280640483025
304,2015-05-07,42.2729,43.0175,42.1724,42.6657,32971654,0.38371900000000003,42.756,0.2627845029153225
305,2015-05-08,43.4423,43.8352,43.4149,43.625,35364911,0.9592930000000001,43.615,0.29117707994198955
306,2015-05-11,43.4423,43.7712,43.2779,43.2779,24609416,-0.347173,43.4799,0.2809038979489153
307,2015-05-12,42.8028,43.5611,42.4099,43.2596,29928264,-0.018271000000000003,43.095,0.2803622695119425
308,2015-05-13,44.027,44.1458,43.4606,43.5108,34184613,0.251243,43.7782,0.2877970817178206
309,2015-05-14,43.8809,44.6026,43.8808,44.5112,32980892,1.0004,44.4239,0.3174061029390003
310,2015-05-15,44.6483,44.6803,43.8991,44.123000000000005,28642694,-0.388286,44.1793,0.3059164767514133
311,2015-05-18,43.8352,44.0544,43.4971,43.8626,24136502,-0.260381,43.7637,0.2982093704679315
312,2015-05-19,43.7338,43.9637,43.3844,43.7522,28574813,-0.11034400000000001,43.6357,0.2949418415366858
313,2015-05-20,43.5775,44.0741,43.4672,43.7522,25047919,0.0,43.7402,0.2949418415366858
314,2015-05-21,43.4764,43.7706,43.2235,43.6051,22410698,-0.147127,43.5545,0.2905880960132596
315,2015-05-22,43.4948,43.5407,43.0534,43.1269,25720583,-0.47817,43.2476,0.2764347234143309
316,2015-05-26,43.0626,43.1085,42.4741,42.8419,29581860,-0.285058,42.73,0.2679995264450825
317,2015-05-27,43.0534,43.9269,42.8695,43.7798,27335639,0.9379430000000001,43.6252,0.29575872376949724
318,2015-05-28,43.6787,44.1568,43.5775,43.6327,19283666,-0.147129,43.754,0.29140497824607103
319,2015-05-29,43.6143,43.743,42.8419,43.0902,36519594,-0.542533,43.1971,0.2753485068221507
320,2015-06-01,43.2741,43.9269,42.8695,43.4304,28837332,0.340233,43.4268,0.2854174682570219
321,2015-06-02,43.1545,43.5407,42.8695,43.1453,21498326,-0.285064,43.2227,0.2769793115695386
322,2015-06-03,43.5591,43.8948,43.0534,43.081,28002154,-0.064368,43.4017,0.2750762127445469
323,2015-06-04,43.0258,43.36600000000001,42.4833,42.6304,27745512,-0.450578,42.7859,0.2617397223784297
324,2015-06-05,42.5844,42.7775,42.1522,42.4281,25438086,-0.202301,42.4973,0.25575221238938056
325,2015-06-08,42.5752,42.6947,41.9959,42.0511,22121634,-0.37701799999999996,42.2525,0.24459407464409386
326,2015-06-09,42.0786,42.2442,41.8028,41.9775,24406057,-0.073564,42.0152,0.2424157220232634
327,2015-06-10,42.1062,43.0626,42.0143,42.8603,28417405,0.88277,42.7829,0.2685441146002901
328,2015-06-11,42.9062,43.1453,42.4189,42.7039,27347758,-0.156323,42.7093,0.2639151152810252
329,2015-06-12,42.5016,42.7315,42.2074,42.2718,23930972,-0.43218900000000005,42.3942,0.2511261727883505
330,2015-06-15,41.7936,41.9775,41.3983,41.8166,33254517,-0.455179,41.6975,0.2376535353834316
331,2015-06-16,41.7016,42.52,41.6557,42.143,27070306,0.326439,42.1629,0.24731405570189724
332,2015-06-17,42.0511,42.3637,41.7108,42.2718,28704061,0.12874000000000002,42.1183,0.2511261727883505
333,2015-06-18,42.5016,43.035,42.4557,42.9614,32658343,0.68966,42.8165,0.2715363897356971
334,2015-06-19,43.0258,43.058,42.2901,42.3913,63837036,-0.570118,42.5713,0.2546630360789653
335,2015-06-22,42.6028,42.9614,42.4465,42.5108,20318055,0.11954000000000001,42.6331,0.2581998993695801
336,2015-06-23,42.4189,42.5568,41.9499,42.2166,25896473,-0.294256,42.1719,0.2494924083227277
337,2015-06-24,41.9959,42.5246,41.8855,41.9637,34890901,-0.252879,42.1446,0.24200728090685775
338,2015-06-25,42.3269,42.3545,41.8396,41.9775,20615995,0.013794999999999998,42.0715,0.2424157220232634
339,2015-06-26,41.9775,42.5568,41.4074,41.6189,49835287,-0.358624,41.7771,0.2318021724331843
340,2015-06-29,41.4166,41.5913,40.7913,40.8005,34081746,-0.8184,41.1209,0.2075798383993844
341,2015-06-30,41.1131,41.1223,40.4051,40.5982,35945384,-0.202303,40.6394,0.20159232841033534
342,2015-07-01,40.8832,41.5913,40.5522,40.8694,28343907,0.27126999999999996,40.9801,0.20961908426317816
343,2015-07-02,40.9016,41.1499,40.5154,40.8281,21752013,-0.04138,40.7634,0.20839672063219586
344,2015-07-06,40.4235,40.9016,40.4143,40.8189,23033961,-0.009197,40.7025,0.20812442655459198
345,2015-07-07,40.7729,40.9108,39.8349,40.7361,36435827,-0.08276,40.4015,0.20567377985615773
346,2015-07-08,40.8648,41.2878,40.4878,40.6809,39785901,-0.055172000000000006,40.8518,0.2040400153905349
347,2015-07-09,41.1499,41.5821,40.92,40.9384,32424672,0.257473,41.2354,0.2116612898452068
348,2015-07-10,41.388999999999996,41.5085,40.9844,41.0212,25465757,0.08276,41.2352,0.21411193654364108
349,2015-07-13,41.3568,41.9499,41.3339,41.8763,28178329,0.855184,41.8147,0.2394204871696215
350,2015-07-14,41.7936,42.2626,41.6649,41.9499,22880260,0.073562,42.0113,0.241598839790452
351,2015-07-15,42.0051,42.1982,41.7752,42.0786,26629615,0.12873800000000002,42.0715,0.24540799715867054
352,2015-07-16,42.3085,42.9338,42.2672,42.9062,26271673,0.8275950000000001,42.6766,0.2699026252700743
353,2015-07-17,42.8051,43.0166,42.5384,42.8695,29467107,-0.036782999999999996,42.7812,0.268816408677894
354,2015-07-20,42.897,43.3384,42.7039,43.1453,30631905,0.275866,43.026,0.2769793115695386
355,2015-07-21,43.0166,43.5223,42.7407,43.4764,42781899,0.331038,43.1178,0.2867789386450409
356,2015-07-22,41.7844,43.1545,41.5665,41.8763,59152427,-1.6,42.1498,0.2394204871696215
357,2015-07-23,41.6281,42.5108,41.4717,42.4005,33934010,0.524141,42.232,0.2549353301565692
358,2015-07-24,42.2166,42.5936,42.1154,42.2442,32333244,-0.156319,42.301,0.25030929055553913
359,2015-07-27,42.2442,42.3085,41.6097,41.7016,39701420,-0.5425369999999999,41.863,0.23424985941338386
360,2015-07-28,41.9131,41.9674,41.1867,41.6924,34328948,-0.009195,41.6647,0.23397756533578004
361,2015-07-29,41.7476,43.0166,41.6189,42.566,40945864,0.8735729999999999,42.5371,0.259833663835203
362,2015-07-30,42.5384,43.5867,42.235,43.1085,39777883,0.542534,43.026,0.27589013525912337
363,2015-07-31,43.4856,43.5591,42.7591,42.943000000000005,31201480,-0.165519,43.0471,0.2709918015804895
364,2015-08-03,43.2005,43.2189,42.7131,43.0442,24125886,0.10115199999999999,42.95399999999999,0.2739870364341314
365,2015-08-04,42.989,43.8718,42.9246,43.7154,33403916,0.671269,43.6349,0.29385266522627057
366,2015-08-05,44.1201,44.5155,43.7154,43.7522,26959655,0.036784,44.0061,0.2949418415366858
367,2015-08-06,43.8718,43.9269,42.6028,42.8695,27368000,-0.8827709999999999,42.9782,0.268816408677894
368,2015-08-07,42.658,43.0166,42.5384,42.9798,19163038,0.110347,42.8083,0.27208097789090474
369,2015-08-10,43.1729,43.6695,43.0718,43.5223,23079870,0.542536,43.4949,0.2881374493148253
370,2015-08-11,43.0534,43.1637,42.2074,42.6764,29237402,-0.845989,42.6386,0.2631011927664487
371,2015-08-12,42.4741,43.1269,42.0281,42.9798,30198532,0.30345300000000003,42.6059,0.27208097789090474
372,2015-08-13,43.2741,43.3108,42.7499,42.9706,22627241,-0.009196,43.0238,0.2718086838133009
373,2015-08-14,42.7867,43.3108,42.7775,43.2189,21473402,0.248281,43.0964,0.27915766419036897
374,2015-08-17,43.0442,43.6327,42.8235,43.5131,21099746,0.294256,43.3583,0.2878651552372215
375,2015-08-18,43.3558,43.9019,43.2262,43.7538,23574104,0.24065300000000003,43.6482,0.2949891970284429
376,2015-08-19,43.3003,43.5779,42.856,43.1429,31485511,-0.6109060000000001,43.1995,0.27690827833190274
377,2015-08-20,42.6431,43.0133,42.2636,42.2636,36238227,-0.8793350000000001,42.4965,0.2508834758930949
378,2015-08-21,41.9303,42.097,39.8662,39.8662,70053084,-2.3973,40.8419,0.17992719093142334
379,2015-08-24,37.4411,40.0884,36.7654,38.5796,88753660,-1.2866,38.9224,0.14184745612217714
380,2015-08-25,39.3988,40.0236,37.3856,37.4596,70616597,-1.12,38.9381,0.10869861189214797
381,2015-08-26,38.8851,39.6533,38.0057,39.533,63407996,2.0734,38.6408,0.17006540977298967
382,2015-08-27,39.931,40.6808,39.732,40.6345,50943211,1.1015,40.3374,0.20266670612957655
383,2015-08-28,40.2365,40.8659,40.1624,40.6622,28246725,0.027769,40.5485,0.20348654808062272
384,2015-08-31,40.4864,40.6622,39.894,40.2827,34441662,-0.3795,40.272,0.19225441737946547
385,2015-09-01,39.0887,39.4219,38.5611,38.7092,49688896,-1.5735,38.965,0.14568325095450926
386,2015-09-02,39.098,40.1532,38.7647,40.1346,37671518,1.4254,39.5204,0.18787107467369107
387,2015-09-03,40.1809,40.7085,40.0606,40.2642,28285205,0.12958699999999998,40.4066,0.19170686950602314
388,2015-09-04,39.6256,39.8385,39.0563,39.4404,37138775,-0.8237979999999999,39.4095,0.16732471068754248
389,2015-09-08,40.0791,40.727,39.9866,40.6252,32469766,1.1848,40.4338,0.20239145233373784
390,2015-09-09,40.9214,41.0973,39.7181,39.8662,33469485,-0.7590060000000001,40.3147,0.17992719093142334
391,2015-09-10,39.9125,40.5327,39.5654,40.0699,31366630,0.20363599999999998,40.0551,0.18595613697575986
392,2015-09-11,39.931,40.3475,39.7458,40.2457,27132527,0.175868,40.1179,0.1911593216325806
393,2015-09-14,40.1994,40.2087,39.6718,39.8385,23656048,-0.407271,39.8148,0.1791073489803772
394,2015-09-15,39.9773,40.9955,39.8755,40.7085,28882206,0.870078,40.6232,0.20485689762334636
395,2015-09-16,40.6993,41.0788,40.5789,41.0047,23372162,0.296196,40.8836,0.2136235830348951
396,2015-09-17,40.9955,41.6527,40.8011,40.9584,32768161,-0.04628,41.1509,0.2122532334921715
397,2015-09-18,40.2642,40.7178,40.1069,40.2457,63143684,-0.712723,40.3206,0.1911593216325806
398,2015-09-21,40.3753,41.1621,40.3568,40.8289,26177224,0.5831350000000001,40.8518,0.2084203983780744
399,2015-09-22,40.1532,40.7733,40.0884,40.6345,28085903,-0.194379,40.4135,0.20266670612957655
400,2015-09-23,40.6622,40.8844,40.2735,40.6067,17145238,-0.027768,40.6191,0.20184390446029526
401,2015-09-24,40.218,40.8474,40.0513,40.6437,27905607,0.037027,40.4634,0.2029390002071804
402,2015-09-25,41.1713,41.4027,40.5049,40.6715,29384601,0.027769,41.0105,0.20376180187646145
403,2015-09-28,40.5697,40.8057,39.9912,40.0699,27613785,-0.6016520000000001,40.3615,0.18595613697575986
404,2015-09-29,40.1439,40.329,39.8477,40.2087,32763557,0.138844,40.1628,0.1900642258856957
405,2015-09-30,40.616,41.0047,40.4123,40.9677,34958880,0.759004,40.782,0.21252848728801024
406,2015-10-01,41.4213,41.4213,40.4956,41.2917,28657859,0.323964,40.9714,0.2221179743688401
407,2015-10-02,40.977,42.1803,40.653,42.1803,41839035,0.888591,41.5745,0.24841803060348666
408,2015-10-05,42.3422,43.4021,42.3006,43.1614,34369286,0.981151,43.0614,0.2774558262053453
409,2015-10-06,42.8837,43.6659,42.7819,43.2725,27510808,0.111073,43.3315,0.28074407316423483
410,2015-10-07,43.5964,43.8279,42.532,43.3188,27711492,0.04628,43.123999999999995,0.2821144227069584
411,2015-10-08,43.0966,43.9806,43.0411,43.9204,33772709,0.601651,43.5388,0.2999200876076598
412,2015-10-09,43.9204,44.0037,43.4298,43.6057,28600632,-0.31471,43.6571,0.2906058543226685
413,2015-10-12,43.4854,43.5687,43.0411,43.5039,19769066,-0.101815,43.3906,0.2875928611596177
414,2015-10-13,43.0966,43.6241,43.0966,43.4021,19987816,-0.10181799999999999,43.3937,0.2845798679965667
415,2015-10-14,43.1799,43.5964,43.0688,43.2077,24697766,-0.19438,43.3058,0.2788261757480689
416,2015-10-15,43.5131,43.5317,43.0688,43.5131,27189370,0.305452,43.3508,0.2878651552372215
417,2015-10-16,43.5224,44.0037,43.4085,43.9759,26450334,0.46280699999999997,43.762,0.3015627312279872
418,2015-10-19,43.8926,44.3184,43.5224,44.0778,29387581,0.10181699999999999,43.9925,0.3045786841092729
419,2015-10-20,43.9112,44.2536,43.5224,44.2166,30802235,0.138844,44.0354,0.3086867730192086
420,2015-10-21,44.3555,44.4202,43.6057,43.68899999999999,25264710,-0.527601,44.0349,0.29307129961227696
421,2015-10-22,43.9945,45.3088,43.5872,44.4573,56637074,0.768261,44.6451,0.31581081481043
422,2015-10-23,48.4096,50.048,48.3634,48.9372,135227059,4.48,49.2266,0.4484032320123124
423,2015-10-26,48.6225,50.2794,48.5948,50.2146,64633324,1.2773,49.6321,0.4862106727439547
424,2015-10-27,49.9739,50.3257,49.5944,49.6962,50999907,-0.518345,49.9308,0.4708674934146269
425,2015-10-28,49.5574,49.9647,48.928000000000004,49.9647,47000753,0.26843,49.3676,0.4788143368751295
426,2015-10-29,49.5574,49.8258,49.2612,49.3908,30202078,-0.5738810000000001,49.4925,0.4618285139254743
427,2015-10-30,49.3538,49.9739,48.7058,48.7244,46619761,-0.666443,49.2915,0.44210495160860697
428,2015-11-02,48.9187,49.3908,48.7058,49.2797,30284982,0.555369,49.146,0.4585402669665848
429,2015-11-03,48.9928,50.3442,48.965,50.122,36596931,0.84231,49.8811,0.4834699736585078
430,2015-11-04,50.1498,50.7977,50.0387,50.3534,37087849,0.231402,50.3434,0.4903187616538906
431,2015-11-05,50.4367,50.6311,49.9832,50.3349,31468485,-0.018512,50.2968,0.4897712137804481
432,2015-11-06,50.0619,50.8903,49.9499,50.8348,32851204,0.499831,50.5295,0.5045668452363335
433,2015-11-09,50.4923,50.7885,49.5759,50.1313,32513067,-0.703466,50.1021,0.4837452274543465
434,2015-11-10,50.048,50.1035,49.3075,49.5296,55283697,-0.60165,49.551,0.4659366028354102
435,2015-11-11,49.7055,50.1683,49.4834,49.6592,36516260,0.12958599999999998,49.8049,0.4697723976677421
436,2015-11-12,49.5019,49.9638,49.2334,49.3538,35361095,-0.30545300000000003,49.5295,0.4607334181785894
437,2015-11-13,49.1224,49.326,48.6225,48.9095,36848175,-0.444296,48.9702,0.44758339006126624
438,2015-11-16,49.1316,49.8814,48.9187,49.7657,32165198,0.856197,49.5323,0.4729244975878297
439,2015-11-17,49.5467,49.8822,49.2485,49.3603,31551255,-0.405348,49.5499,0.460925799863853
440,2015-11-18,49.3883,50.3015,49.3695,50.1804,29710030,0.8200280000000001,49.8605,0.485198449107645
441,2015-11-19,50.3108,50.9352,50.1161,50.2642,28149228,0.083871,50.5602,0.4876786929884277
442,2015-11-20,50.5531,50.5997,49.6352,50.4972,37147608,0.232962,50.2163,0.4945748364755676
443,2015-11-23,50.5531,50.7488,50.0872,50.4972,28235918,0.0,50.4369,0.4945748364755676
444,2015-11-24,50.2456,50.7301,49.9288,50.5531,24600043,0.05591,50.4078,0.4962293189688342
445,2015-11-25,50.403999999999996,50.5345,50.0313,50.0313,21005147,-0.521837,50.2808,0.4807855092195224
446,2015-11-27,50.1338,50.3947,50.1244,50.2549,9009132,0.22364499999999998,50.2666,0.4874034391925889
447,2015-11-30,50.8233,51.2147,50.32,50.6463,56241417,0.391379,50.7657,0.4989877763636901
448,2015-12-01,50.7022,51.4663,50.5997,51.457,39952779,0.810713,51.1289,0.5229822120934088
449,2015-12-02,51.5502,52.1466,51.3079,51.4477,47274879,-0.009319,51.7037,0.5227069582975701
450,2015-12-03,51.7086,51.9695,50.2549,50.5065,38627835,-0.9411729999999999,50.7647,0.4948500902714063
451,2015-12-04,50.431999999999995,52.3982,50.4133,52.1,43963662,1.5935,51.7475,0.5420132003433275
452,2015-12-07,51.9882,52.1559,51.5222,52.0068,30709765,-0.093188,51.8322,0.5392547429484713
453,2015-12-08,51.69,52.277,51.2427,51.9882,32878026,-0.018637,51.894,0.538704235356794
454,2015-12-09,51.5968,52.0627,50.7954,51.2333,36373209,-0.754803,51.3487,0.5163613224021073
455,2015-12-10,51.6154,51.8624,51.2613,51.5036,31775826,0.270239,51.5542,0.5243614407908367
456,2015-12-11,50.9817,51.3452,50.3295,50.376000000000005,39549497,-1.1275,50.7417,0.4909876579749608
457,2015-12-14,50.6276,51.4477,50.0219,51.3824,47006491,1.0064,50.7482,0.5207742622902299
458,2015-12-15,51.867,52.0907,51.3359,51.4384,39842998,0.055911,51.6857,0.5224317045017315
459,2015-12-16,51.7552,52.4121,51.0283,52.305,37503300,0.866625,51.8205,0.5480806227247167
460,2015-12-17,52.5193,52.92,51.7503,51.9043,41280907,-0.40069699999999997,52.2897,0.5362210317577767
461,2015-12-18,51.9695,52.1838,50.3481,50.4413,84684164,-1.463,51.1126,0.4929203539823009
462,2015-12-21,51.1402,51.5781,50.5309,51.0936,37246325,0.652302,50.9493,0.5122265960280582
463,2015-12-22,51.2427,51.6993,50.7861,51.5781,28322241,0.48456400000000005,51.3101,0.5265664308757807
464,2015-12-23,51.9043,52.071999999999996,51.662,52.0161,27279832,0.437971,51.9116,0.53952999674431
465,2015-12-24,52.0534,52.1466,51.6527,51.8763,9570002,-0.13977799999999999,51.9198,0.535392310652026
466,2015-12-28,51.5781,52.1372,51.2333,52.1372,22458293,0.260918,51.7539,0.5431142155266819
467,2015-12-29,52.4541,52.9759,52.2398,52.6964,27731403,0.559113,52.6754,0.5596649598958179
468,2015-12-30,52.6218,52.9107,52.4517,52.4727,21704505,-0.22364499999999998,52.6738,0.5530440702045166
469,2015-12-31,52.2211,52.3609,51.6434,51.6993,27334061,-0.773439,51.9184,0.5301536093763874
470,2016-01-04,50.6183,51.0656,49.7517,51.0656,53777963,-0.6336609999999999,50.3983,0.5113978749223076
471,2016-01-05,51.1868,51.6154,50.8233,51.2986,34079674,0.23296399999999998,51.2935,0.5182940184094474
472,2016-01-06,50.6183,50.693000000000005,49.9847,50.3667,39518863,-0.9318549999999999,50.4162,0.4907124041791223
473,2016-01-07,49.1087,49.8402,48.5217,48.6148,56564852,-1.7519,49.0342,0.43886110042323984
474,2016-01-08,48.8012,49.6492,48.5962,48.7639,48753969,0.149095,49.1323,0.4432740403113624
475,2016-01-11,48.9317,49.2485,47.9532,48.736000000000004,36943756,-0.027955,48.6072,0.4424482789238464
476,2016-01-12,49.1646,49.4815,48.5123,49.1833,36095539,0.447291,49.0282,0.4556870985882146
477,2016-01-13,50.1338,50.3854,47.8077,48.121,66883571,-1.0623,49.1895,0.4242460117796787
478,2016-01-14,48.4564,49.7762,48.0557,49.4908,52381918,1.3698,49.0738,0.4647882321602984
479,2016-01-15,47.8134,48.4285,46.9095,47.5153,71820697,-1.9755,47.5718,0.4063189984313495
480,2016-01-19,47.9719,48.1582,46.6486,47.1146,43564538,-0.400698,47.2743,0.3944594074644095
481,2016-01-20,46.5741,47.8787,45.754,47.3289,63272993,0.214325,46.7975,0.4008020836416373
482,2016-01-21,47.5246,48.065,46.8723,47.04,40191157,-0.288873,47.4397,0.39225145766123065
483,2016-01-22,47.9066,48.7639,47.7668,48.7267,37555789,1.6867,48.5091,0.4421730251280079
484,2016-01-25,48.4005,49.0621,48.1303,48.2607,34707717,-0.46592700000000004,48.5495,0.4283807381537278
485,2016-01-26,48.2607,48.8664,48.0371,48.6148,28900820,0.354105,48.5702,0.43886110042323984
486,2016-01-27,48.4657,48.6428,47.5433,47.7296,36775194,-0.8852620000000001,48.071000000000005,0.4126616746085772
487,2016-01-28,48.326,48.6521,47.7575,48.5077,62513789,0.778099,48.2973,0.4356912421937432
488,2016-01-29,51.0004,51.3359,50.3201,51.3359,83611686,2.8282,51.0217,0.5193979933110369
489,2016-02-01,51.1402,51.3359,50.7814,50.9817,44208542,-0.354103,51.0492,0.5089146713232899
490,2016-02-02,50.4785,50.5624,49.0621,49.3883,56313753,-1.5935,49.7762,0.4617545209696038
491,2016-02-03,49.6212,49.7517,47.7668,48.6055,57559814,-0.7827569999999999,48.6262,0.4385858466274011
492,2016-02-04,48.5496,49.2112,47.8694,48.4564,46987123,-0.149097,48.3981,0.43417290673927855
493,2016-02-05,48.4005,48.4564,46.1827,46.7418,62008994,-1.7146,47.0059,0.3834255778849853
494,2016-02-08,46.1734,46.192,44.9061,46.0429,59290497,-0.698892,45.5146,0.3627401071418002
495,2016-02-09,45.6795,46.8164,45.3533,45.9218,46740474,-0.12114200000000001,46.06100000000001,0.3591558883594281
496,2016-02-10,46.4902,46.9561,46.1454,46.3225,38236954,0.400698,46.6072,0.37101547932636814
497,2016-02-11,45.3627,46.6952,45.2043,46.3038,48878571,-0.018634,45.9737,0.3704620120164561
498,2016-02-12,46.8257,47.2264,46.3598,47.0586,34243324,0.7548,46.8596,0.3928019652529079
499,2016-02-16,47.772,47.9503,47.0493,47.9503,37291208,0.891631,47.6963,0.4191937727528339
500,2016-02-17,48.3257,49.527,48.2881,49.1985,40788968,1.2483,49.0448,0.4561369757599078
501,2016-02-18,49.1141,49.696000000000005,48.8982,48.9827,27176035,-0.215865,49.2132,0.4497499038091575
502,2016-02-19,48.7762,49.0671,48.3632,48.6354,33559073,-0.34726399999999996,48.7497,0.4394708023796134
503,2016-02-22,49.0671,49.7429,49.0671,49.4144,25008291,0.778993,49.4593,0.4625270074288928
504,2016-02-23,49.1235,49.1516,47.847,48.0347,28895274,-1.3797,48.2814,0.4216917749430255
505,2016-02-24,47.5749,48.3351,47.115,48.2037,33014457,0.168938,47.808,0.4266936987598781
506,2016-02-25,48.5509,48.8982,47.4998,48.8982,26939467,0.694523,48.2781,0.4472489419007312
507,2016-02-26,49.3675,49.4426,47.9597,48.1474,35975925,-0.750838,48.3195,0.4250273773936721
508,2016-02-29,48.1943,48.4759,47.5467,47.7532,31654036,-0.39418800000000004,47.8994,0.4133601681119958
509,2016-03-01,47.8376,49.3581,47.7906,49.3487,33024535,1.5955,48.7835,0.4605824725486135
510,2016-03-02,49.1892,49.7054,48.9498,49.696000000000005,29289884,0.34725900000000004,49.3603,0.4708615739781573
511,2016-03-03,49.7147,49.7147,48.5979,49.1328,24427813,-0.563125,48.9675,0.4541924408796284
512,2016-03-04,49.1798,49.2267,48.5322,48.8325,33034150,-0.300336,48.7896,0.44530440702045176
513,2016-03-07,48.3914,48.6166,47.4716,47.894,38428816,-0.938544,47.9263,0.417527451386628
514,2016-03-08,47.6781,48.9264,47.4857,48.4759,33835119,0.5818979999999999,48.4542,0.4347500517950693
515,2016-03-09,48.7011,49.6021,48.6683,49.5927,28251588,1.1169,49.3435,0.4678041850415841
516,2016-03-10,49.6772,49.6866,48.016000000000005,48.8513,38387804,-0.741448,48.7737,0.44586083404859866
517,2016-03-11,49.7429,49.8086,49.161,49.8086,32275677,0.9573139999999999,49.5804,0.4741942167105692
518,2016-03-14,49.4707,50.2966,49.3956,49.9024,24083616,0.093855,49.9002,0.4769704324148342
519,2016-03-15,49.5083,50.2966,49.4989,50.2966,21104763,0.39419,50.0071,0.4886376416965105
520,2016-03-16,50.1652,51.2446,50.1183,51.0099,31691742,0.713292,50.7488,0.5097493118655105
521,2016-03-17,50.8785,51.62,50.6814,51.3009,28223947,0.290952,51.2956,0.5183620919288484
522,2016-03-18,51.5449,51.5918,50.1605,50.2028,67625518,-1.0981,50.7168,0.4858614259922457
523,2016-03-21,49.9775,50.6156,49.6772,50.55,23925716,0.347262,50.2925,0.4961375677035546
524,2016-03-22,50.3154,50.9161,50.1746,50.7471,23124143,0.197096,50.6314,0.5019711723443929
525,2016-03-23,50.7847,50.9067,50.4374,50.6533,20129015,-0.093855,50.6444,0.499194956640128
526,2016-03-24,50.5313,50.9912,50.428000000000004,50.8785,19949972,0.22525100000000003,50.7984,0.5058602421049517
527,2016-03-28,50.8785,50.9536,50.0526,50.2497,17025050,-0.628826,50.3332,0.487249533844378
528,2016-03-29,50.3623,51.4886,50.1652,51.3478,23924329,1.0981,51.1136,0.5197501997809809
529,2016-03-30,51.5543,52.2207,51.5261,51.6669,23008260,0.319105,51.8283,0.5291946606683043
530,2016-03-31,51.5731,52.1737,51.4886,51.8359,26360495,0.168939,51.8409,0.5341965844851572
531,2016-04-01,51.6669,52.1925,51.2164,52.155,24399193,0.319104,51.8585,0.5436410453724806
532,2016-04-04,52.0236,52.2394,51.62,52.0236,18928810,-0.131396,51.9491,0.5397519756119219
533,2016-04-05,51.7983,51.9016,51.1132,51.207,19272255,-0.816534,51.4274,0.5155829165063487
534,2016-04-06,51.0193,51.8077,50.8785,51.7326,21188682,0.5255850000000001,51.4137,0.5311391955485838
535,2016-04-07,51.498000000000005,51.5355,50.8973,51.1132,19225092,-0.6194390000000001,51.1554,0.5128067008020837
536,2016-04-08,51.3103,51.8828,50.9818,51.0756,22167223,-0.037542,51.3076,0.5116938467457899
537,2016-04-11,51.1413,51.7608,50.963,50.9724,21414227,-0.10323900000000001,51.398,0.5086394175274515
538,2016-04-12,51.0287,51.4135,50.4562,51.2915,24944288,0.319104,51.0061,0.5180838784147749
539,2016-04-13,51.7326,52.0306,51.5167,51.9485,20817961,0.656982,51.7769,0.537529227217569
540,2016-04-14,51.8265,52.1596,51.6857,51.9579,20877108,0.009384,51.9577,0.5378074407316424
541,2016-04-15,51.9016,52.4834,51.7232,52.23,28793753,0.27218000000000003,52.1845,0.5458608340485985
542,2016-04-18,52.0799,53.1123,51.8171,52.9903,23785950,0.7602220000000001,52.8129,0.5683635717879658
543,2016-04-19,53.1498,53.2812,52.2582,52.9246,29596827,-0.06569900000000001,52.7766,0.5664190369076864
544,2016-04-20,52.8307,53.0278,52.0752,52.1737,36195714,-0.750838,52.5017,0.5441945126823926
545,2016-04-21,52.3708,52.7744,52.0095,52.3521,38909096,0.178326,52.3874,0.5494746500133187
546,2016-04-22,48.7199,49.2076,47.6499,48.5979,126834091,-3.7542,48.5288,0.4383609080415546
547,2016-04-25,48.5979,48.9264,48.4571,48.9076,33226948,0.30972,48.7267,0.4475271554148046
548,2016-04-26,49.0484,49.1328,47.9503,48.2788,33532636,-0.628825,48.2847,0.4289164471542309
549,2016-04-27,48.3163,48.3351,47.4435,47.8095,43369256,-0.46927299999999994,47.7639,0.4150264894782017
550,2016-04-28,47.5092,47.6499,46.5143,46.8334,43134846,-0.976086,47.0459,0.38613667978808414
551,2016-04-29,46.3172,47.1619,46.3172,46.8052,48411684,-0.028156,46.8065,0.3853020392458638
552,2016-05-02,46.9273,47.6312,46.7207,47.4998,33114539,0.694524,47.1927,0.4058602421049517
553,2016-05-03,47.2464,47.3121,46.5518,46.7208,26460244,-0.778995,46.8048,0.3828040370556722
554,2016-05-04,46.7771,46.9836,46.4204,46.8052,24257556,0.084471,46.7962,0.3853020392458638
555,2016-05-05,46.8052,47.2088,46.6739,46.8709,25390718,0.065697,46.8958,0.3872465741261432
556,2016-05-06,46.8522,47.2933,46.6082,47.2933,24787301,0.42234700000000003,46.94,0.3997484239500401
557,2016-05-09,47.3871,47.4763,46.9273,46.993,17951598,-0.30033699999999997,47.1433,0.3908603900908634
558,2016-05-10,47.236999999999995,47.9597,47.1056,47.8846,22890966,0.891618,47.6471,0.4172492378725545
559,2016-05-11,47.9878,48.5979,47.8658,47.9127,24039140,0.028158999999999997,48.1419,0.4180809186965402
560,2016-05-12,48.0535,48.626000000000005,47.7907,48.3445,24102781,0.43173,48.248999999999995,0.43086098203451023
561,2016-05-13,48.2788,48.7058,47.9033,47.9409,22592342,-0.403575,48.2659,0.4189155592387605
